-3.317,18.788,6.557
-1.836,18.783,6.672
-2.58,20.979,6.547
-0.371,20.25,6.579
-6.261,21.707,6.498
-4.036,18.776,6.745
-2.614,20.273,6.159
-2.572,19.513,6.658
-11.416,18.054,6.469
-12.126,18.765,6.749
-1.082,20.962,6.859
-5.554,12.964,6.285
-7.698,23.873,6.856
-1.8,23.14,7.029
-3.311,13.671,6.698
-9.106,32.591,7.455
0.389,17.312,6.907
3.313,9.294,6.811
-7.617,31.85,7.675
0.388,14.391,6.931
4.087,16.571,7.152
-5.523,23.168,6.495
8.51,26.796,7.118
4.016,12.239,6.402
-5.522,26.819,6.464
-4.896,11.559,5.42
0.287,18.115,5.72
-4.866,20.303,5.642
-0.448,20.305,5.693
1.022,15.925,5.747
-5.566,23.929,5.996
-8.538,20.295,5.697
-6.338,21.032,5.619
-7.866,13.036,5.078
-7.064,23.216,5.69
-6.374,16.676,5.261
-4.875,18.118,5.562
-4.129,21.033,5.644
-2.683,20.322,5.372
-8.582,18.865,5.218
1.743,18.858,5.534
3.95,16.669,5.578
-1.92,21.765,5.664
-7.101,18.86,5.333
-3.419,19.592,5.37
-4.165,17.407,5.281
-10.009,23.214,5.656
-7.838,17.399,5.337
-3.393,20.303,5.659
-10.028,19.576,5.49
-7.074,20.302,5.616
-3.411,18.125,5.48
-6.347,20.308,5.526
-4.129,21.033,5.644
-6.356,19.584,5.434
-4.155,20.321,5.355
-0.457,20.311,5.595
-0.473,21.784,5.386
-1.911,21.758,5.762
-2.673,21.776,5.458
-8.573,19.589,5.31
-10.063,18.87,5.102
-6.364,19.59,5.336
-5.628,19.59,5.344
-8.556,18.847,5.513
-10.028,19.576,5.49
-6.331,18.105,5.741
-2.683,20.322,5.372
-4.163,21.058,5.251
-4.164,19.597,5.263
-1.956,18.138,5.301
-1.21,21.053,5.383
-0.458,17.39,5.619
-4.866,18.842,5.654
-4.891,20.321,5.347
5.416,19.596,5.472
1.752,19.582,5.626
-6.373,19.596,5.237
-6.372,21.787,5.219
1.743,19.588,5.528
-6.373,18.866,5.243
-7.076,18.111,5.634
-6.38,21.063,5.127
3.207,19.595,5.447
-5.602,19.572,5.639
-8.573,18.859,5.316
-6.372,20.326,5.231
-0.475,18.133,5.416
-11.526,19.594,5.177
-7.828,19.583,5.417
-5.663,18.154,4.963
-9.318,18.134,5.215
-9.301,19.583,5.4
-1.227,21.065,5.186
-4.138,19.579,5.558
-4.909,18.143,5.168
-6.364,19.59,5.336
0.287,18.845,5.714
-1.193,19.581,5.592
0.99,20.33,5.316
-2.682,21.052,5.366
-2.658,18.844,5.68
-1.921,19.574,5.682
0.254,20.33,5.308
1.015,19.582,5.618
0.244,17.415,5.234
-4.139,18.849,5.564
-0.466,18.857,5.508
-7.117,19.602,5.13
-8.547,19.571,5.605
-1.929,20.31,5.577
-1.201,21.047,5.482
2.496,19.576,5.733
-3.386,17.377,5.782
-0.457,19.581,5.601
-1.964,19.605,5.19
-2.675,18.126,5.489
-4.147,19.585,5.46
-0.466,18.857,5.508
-3.394,18.843,5.671
-7.117,19.602,5.13
-1.964,19.605,5.19
-2.649,18.107,5.784
-8.556,19.577,5.507
-3.428,18.137,5.283
-2.667,17.389,5.593
-6.372,21.057,5.225
-3.402,20.31,5.56
1.735,21.055,5.417
-7.109,20.326,5.222
-4.138,19.579,5.558
-1.185,19.574,5.691
1.008,21.778,5.501
-5.603,18.842,5.645
-1.929,20.31,5.577
-1.175,21.029,5.777
4.689,20.32,5.556
-3.419,19.592,5.37
-3.411,19.586,5.468
0.254,19.6,5.314
0.271,19.587,5.511
0.245,20.336,5.209
-1.929,20.31,5.577
1.743,18.858,5.534
-0.466,18.857,5.508
-1.92,21.034,5.67
-0.466,18.857,5.508
-1.202,18.856,5.5
-0.482,20.329,5.299
0.999,20.324,5.415
-4.147,19.585,5.46
-3.419,20.322,5.364
0.22,21.084,4.908
-1.211,18.132,5.407
-3.394,18.843,5.671
-3.427,20.328,5.265
-2.683,18.862,5.384
-4.13,18.843,5.662
-4.89,21.781,5.334
-6.355,20.314,5.428
-4.122,18.107,5.767
-3.401,21.77,5.548
-1.218,21.059,5.285
-4.891,21.051,5.34
-4.146,20.315,5.453
-2.675,18.126,5.489
-2.683,20.322,5.372
-4.875,19.579,5.549
-4.866,18.842,5.654
0.28,21.042,5.597
1.0,21.784,5.403
-1.929,20.31,5.577
-4.892,18.131,5.365
-4.148,18.125,5.472
1.744,21.779,5.51
-1.912,19.568,5.78
-3.394,18.113,5.677
0.281,23.232,5.579
-1.201,21.047,5.482
-0.466,18.857,5.508
-4.155,19.591,5.361
-1.2,22.507,5.469
4.67,17.411,5.384
-1.203,17.396,5.512
-4.892,18.131,5.365
2.506,21.031,5.819
2.513,18.834,5.936
-2.675,17.395,5.495
-1.93,18.12,5.596
3.234,22.497,5.717
2.472,21.055,5.426
3.223,18.123,5.656
-3.403,17.389,5.585
-2.676,16.665,5.501
-3.419,20.322,5.364
0.262,18.863,5.418
-4.148,18.125,5.472
-6.373,18.136,5.249
1.752,21.042,5.614
-5.62,18.124,5.455
-3.418,21.782,5.351
2.473,23.245,5.408
1.024,19.576,5.716
-4.876,17.388,5.568
-4.91,16.682,5.18
2.463,20.331,5.334
5.434,22.505,5.645
-1.93,18.12,5.596
-7.102,16.669,5.351
-1.938,20.316,5.479
1.025,21.766,5.698
-6.348,17.387,5.551
-7.82,18.117,5.527
0.29,23.226,5.677
-2.639,21.752,5.852
-7.1,19.59,5.327
-6.348,17.387,5.551
1.042,21.754,5.895
-5.602,21.032,5.627
-8.539,18.834,5.71
-1.937,21.777,5.467
-1.159,20.286,5.98
-3.385,20.297,5.757
-0.464,21.777,5.484
2.532,22.473,6.102
-7.813,15.19,5.65
-1.921,18.844,5.688
0.992,23.251,5.292
0.287,18.845,5.714
-3.368,18.825,5.966
-1.186,17.384,5.709
2.473,23.245,5.408
3.978,21.031,5.837
-3.385,19.567,5.763
-1.93,18.12,5.596
1.033,20.3,5.808
1.787,21.018,6.008
-5.568,18.818,6.039
7.606,17.419,5.319
3.915,13.772,5.209
2.507,23.951,5.795
-2.596,21.722,6.344
-7.756,26.836,6.143
3.196,13.76,5.397
-1.938,20.316,5.479
0.289,22.496,5.683
1.051,21.748,5.993
4.713,17.381,5.876
0.999,21.054,5.409
4.668,14.491,5.408
0.963,18.158,5.039
-0.458,18.121,5.613
-3.323,23.906,6.416
1.057,16.631,6.134
0.253,18.139,5.326
1.012,13.74,5.667
-4.068,23.181,6.315
-8.495,22.455,6.171
-3.26,14.365,7.282
12.903,12.937,7.089
2.003,-22.029,8.181
4.748,4.208,6.477
-1.054,23.864,7.13
-0.335,8.537,7.168
4.124,21.658,7.503
-2.476,23.827,7.703
-7.642,15.798,7.612
1.992,21.602,8.363
-1.111,13.678,6.625
-5.42,24.555,7.663
-3.26,14.365,7.282
-5.449,19.462,7.411
-5.414,20.898,7.792
-2.511,20.93,7.334
-3.266,18.752,7.147
-4.676,23.819,7.776
-6.179,15.075,7.537
-5.483,19.487,7.017
-4.703,20.187,7.512
-3.275,18.028,7.055
-6.973,18.038,6.815
-4.703,21.647,7.499
-3.276,15.107,7.079
-7.683,20.21,7.084
-3.95,20.175,7.717
-1.768,18.734,7.459
-4.763,20.96,6.817
-6.885,23.088,7.757
-6.194,18.738,7.31
-6.203,18.014,7.217
1.177,18.736,7.494
0.416,20.214,7.178
-3.275,17.297,7.061
1.87,16.576,7.028
-1.02,23.839,7.524
1.205,22.368,7.758
2.641,18.012,7.418
1.878,15.84,7.133
-0.253,17.974,7.975
-3.221,23.102,7.603
4.885,20.91,7.813
6.278,14.394,7.0
-0.278,18.723,7.673
1.906,20.203,7.392
-3.205,20.9,7.818
2.622,15.104,7.246
-5.455,23.119,7.282
-3.975,20.924,7.416
-3.984,20.93,7.317
-3.967,20.917,7.514
-0.303,20.932,7.36
-3.159,27.441,8.255
1.133,15.115,7.032
1.887,16.564,7.225
4.111,14.362,7.466
-4.631,28.17,8.232
-2.487,18.722,7.648
-4.694,22.371,7.592
1.167,15.091,7.426
-1.696,25.257,8.192
-2.487,17.992,7.654
-0.322,15.833,7.206
1.903,15.091,7.434
-1.041,17.28,7.382
1.194,17.994,7.697
-1.085,14.39,6.914
4.157,19.443,7.915
1.93,17.264,7.711
2.651,20.197,7.499
-0.28,14.342,7.71
2.694,22.357,7.972
0.468,21.638,7.756
-2.45,23.078,8.005
-5.466,18.014,7.226
0.521,23.792,8.328
0.52,22.331,8.34
-3.896,25.25,8.265
-5.434,15.069,7.644
0.547,25.234,8.611
0.466,17.987,7.786
-0.249,24.546,7.92
-2.506,14.353,7.487
3.44,23.811,8.067
-0.297,15.084,7.507
0.459,20.914,7.664
-2.551,10.733,7.026
1.924,21.651,7.576
-0.254,15.784,7.993
-0.978,23.079,8.022
-6.206,10.712,7.278
-0.268,21.637,7.747
-0.313,17.287,7.292
-5.411,25.279,7.756
-3.953,15.064,7.76
2.012,28.161,8.505
-0.272,14.336,7.808
-2.406,25.969,8.472
-4.717,9.971,7.498
1.239,23.074,8.146
-1.017,14.341,7.701
-3.186,23.808,7.99
-4.761,8.541,7.019
-0.966,28.914,8.072
-6.153,14.327,7.838
-5.358,29.624,8.309
-6.225,8.534,7.1
-3.139,32.54,8.409
-8.389,11.423,7.542
-3.167,28.177,8.15
-6.979,6.355,6.913
-5.328,-27.899,8.538
-3.997,12.174,7.292
-0.994,25.282,7.807
-6.206,10.712,7.278
-4.586,31.79,8.693
0.431,15.091,7.417
4.132,20.922,7.608
-1.062,9.261,7.252
-6.121,26.721,8.03
-0.289,15.078,7.605
-6.903,21.64,7.572
-1.753,14.341,7.693
-4.669,20.893,7.899
-3.912,27.452,8.05
-2.497,16.537,7.568
-3.224,17.261,7.651
-6.141,20.892,7.882
-3.186,24.538,7.984
-1.796,14.371,7.201
-5.411,25.279,7.756
-3.96,17.991,7.637
-3.94,23.09,7.791
-2.488,16.531,7.666
-0.25,23.085,7.932
-3.251,15.089,7.374
-6.138,28.194,7.821
-3.279,10.726,7.116
2.688,26.744,7.837
-7.651,15.804,7.514
-9.058,26.714,8.094
-6.224,9.994,7.088
1.241,26.725,8.115
-6.178,16.535,7.525
-9.091,28.198,7.688
-4.751,9.995,7.105
2.687,24.554,7.856
-5.468,15.094,7.25
-7.584,28.175,8.099
-5.443,12.885,7.564
-0.984,27.466,7.887
-1.008,14.335,7.8
-0.258,23.822,7.828
0.395,12.194,7.048
-3.177,24.532,8.082
1.185,16.539,7.61
-2.502,21.654,7.427
-4.004,15.101,7.169
-7.603,24.536,7.933
-3.215,18.715,7.738
-8.368,18.713,7.678
-6.212,17.29,7.125
-6.896,17.983,7.701
-5.466,19.475,7.214
-5.485,15.106,7.054
-5.468,15.094,7.25
-2.5,26.036,7.39
-5.476,15.83,7.146
-3.284,17.304,6.963
-3.258,16.555,7.264
-11.292,27.461,7.767
-6.974,15.847,6.834
-6.956,17.296,7.018
0.425,20.208,7.276
-10.584,21.638,7.529
-2.529,20.212,7.144
-4.03,13.659,6.886
0.445,25.307,7.43
1.898,21.669,7.281
-0.336,22.416,6.954
-4.757,15.112,6.964
-1.738,26.018,7.694
-1.811,18.035,6.974
0.427,25.319,7.233
-0.341,12.924,7.033
-6.849,26.715,8.12
1.854,19.509,6.807
-3.975,22.384,7.403
0.387,12.931,6.943
-4.701,25.298,7.469
-2.549,14.383,6.995
-6.929,20.928,7.283
-2.514,16.549,7.371
-6.14,23.813,7.858
-0.338,18.765,6.984
-2.53,18.022,7.162
-0.304,18.741,7.378
-1.713,25.269,7.995
-1.005,20.177,7.751
2.605,15.116,7.049
4.07,17.313,6.95
-0.231,27.454,8.092
1.186,19.46,7.586
-1.067,15.838,7.099
-3.257,19.476,7.239
1.942,23.829,7.755
1.16,18.748,7.297
-1.819,18.041,6.875
1.153,21.675,7.174
1.18,23.847,7.451
3.333,15.853,6.953
-1.076,15.114,7.006
-0.99,17.244,7.972
-3.194,24.544,7.886
-3.277,12.917,7.097
-6.205,13.633,7.254
-3.196,22.354,7.904
-12.785,20.171,7.614
-3.286,13.653,6.993
2.605,14.386,7.055
-10.547,26.725,7.88
3.345,20.958,7.009
-2.556,18.04,6.867
4.054,18.056,6.747
-5.41,28.2,7.731
4.069,15.123,6.968
-4.028,17.309,6.856
4.045,18.062,6.648
-6.858,25.26,8.034
1.868,13.656,7.053
-4.748,17.297,7.044
6.288,17.309,7.074
-3.203,23.82,7.793
0.363,15.87,6.624
-1.109,17.329,6.595
-0.337,20.956,6.966
4.847,28.972,7.254
