-0.357,-1.451,-20.26
-5.553,0.767,-20.83
-1.881,-0.685,-20.874
-5.528,-1.441,-20.517
-4.047,-0.716,-20.407
-4.791,0.75,-20.526
0.345,0.034,-20.657
-2.625,0.051,-20.987
-2.608,-0.691,-20.784
-6.29,-2.153,-20.814
0.345,1.495,-20.669
-1.906,-0.666,-21.169
-4.16,-5.018,-21.65
-0.374,-1.438,-20.457
-9.052,5.749,-18.849
-6.957,-0.012,-20.054
-1.891,-3.599,-20.948
-5.371,4.29,-18.794
-9.954,-2.167,-20.66
-30.482,1.411,-19.946
12.078,-7.231,-20.952
-14.303,-0.028,-19.942
7.706,-2.882,-20.547
-15.877,0.044,-21.14
8.511,-1.471,-19.764
-10.006,-3.591,-21.238
1.798,-3.604,-20.806
-9.182,2.189,-20.294
3.314,-1.443,-20.316
-13.642,2.218,-20.838
1.885,-0.744,-19.847
-1.898,-1.403,-21.064
2.588,0.741,-20.244
-6.341,-1.387,-21.411
0.404,-0.738,-19.962
1.739,-2.1,-21.508
2.57,-1.437,-20.423
-7.735,2.208,-20.573
1.133,2.189,-20.077
-1.872,-0.691,-20.775
-1.855,-0.703,-20.578
-7.008,0.755,-20.65
-0.391,-1.426,-20.654
-3.353,-1.416,-20.885
-1.82,0.003,-20.191
-5.51,0.007,-20.332
-1.127,0.034,-20.674
-3.336,-1.428,-20.688
-7.008,0.025,-20.644
-3.379,-0.667,-21.186
-0.408,-1.414,-20.85
-4.028,2.192,-20.235
-3.336,-1.428,-20.688
-1.145,-2.145,-20.853
0.414,1.446,-19.882
-1.864,-2.157,-20.665
-4.765,1.461,-20.237
1.09,0.759,-20.556
-0.399,0.04,-20.764
-7.044,-2.142,-21.02
-2.609,-2.152,-20.772
-1.855,0.027,-20.584
-1.907,-2.127,-21.157
-4.809,-2.159,-20.699
-5.58,-2.135,-21.101
-1.135,0.04,-20.773
1.063,-2.144,-20.827
-5.518,0.743,-20.436
-4.098,-1.41,-20.991
-0.416,0.052,-20.961
-5.527,0.749,-20.535
-3.318,0.75,-20.509
1.081,0.035,-20.649
-2.574,0.015,-20.396
-1.145,-2.875,-20.847
-5.536,0.025,-20.627
-0.382,-0.702,-20.561
-1.153,-1.408,-20.957
-4.773,1.468,-20.336
-3.336,-0.698,-20.694
1.107,0.016,-20.353
-1.907,-2.127,-21.157
-2.583,-0.709,-20.488
-1.889,0.052,-20.978
1.782,-2.131,-21.015
-1.145,-1.415,-20.859
-4.773,1.468,-20.336
1.842,-0.713,-20.339
1.756,-2.843,-21.305
-4.063,0.026,-20.61
-1.915,-1.391,-21.261
-1.127,-0.696,-20.668
-6.211,2.173,-19.965
-1.057,2.905,-19.911
-4.834,-0.68,-21.006
-2.565,0.739,-20.304
-3.267,-0.016,-19.913
-2.608,0.769,-20.796
-2.564,1.469,-20.31
2.527,-2.137,-20.909
-4.799,0.756,-20.625
1.826,0.029,-20.542
-4.115,-1.398,-21.188
-3.275,2.18,-20.029
-3.353,-1.416,-20.885
-1.161,-0.672,-21.062
-1.855,0.027,-20.584
-4.063,0.756,-20.616
-1.111,-1.439,-20.465
-0.408,0.046,-20.863
-1.119,-2.163,-20.558
-3.363,-2.87,-20.971
1.791,-1.407,-20.923
-0.348,0.734,-20.18
-1.89,-2.139,-20.96
-0.356,0.01,-20.272
-1.118,0.028,-20.576
-6.999,1.479,-20.558
1.792,0.053,-20.935
-0.373,0.752,-20.475
-4.756,2.186,-20.145
0.369,-1.444,-20.35
-8.479,2.944,-20.686
1.106,-0.714,-20.347
-3.284,-0.004,-20.109
-1.836,2.205,-20.406
-1.101,0.015,-20.379
-5.571,-1.411,-21.009
-6.22,2.179,-20.063
-0.383,-1.432,-20.555
-1.915,-1.391,-21.261
-6.992,-0.718,-20.441
-0.416,0.052,-20.961
-2.582,1.481,-20.507
-2.625,0.051,-20.987
-2.635,-2.133,-21.067
-1.128,-2.157,-20.656
-3.318,1.48,-20.515
-0.434,-1.396,-21.146
-3.275,1.45,-20.023
3.255,-0.67,-21.011
-4.063,0.026,-20.61
-6.264,-0.711,-20.531
1.063,-0.683,-20.839
-1.768,1.426,-19.613
-6.954,5.099,-20.096
-0.399,0.77,-20.77
4.06,0.012,-20.221
0.379,0.01,-20.264
-1.127,0.034,-20.674
-5.57,-0.681,-21.015
4.753,-0.687,-20.698
-6.238,0.0,-20.242
-1.864,-0.697,-20.677
2.527,-2.137,-20.909
0.275,-2.838,-21.42
-1.872,-0.691,-20.775
-4.064,-0.704,-20.604
-3.283,2.186,-20.128
-7.016,1.491,-20.755
-5.553,0.037,-20.824
-1.837,0.015,-20.388
3.273,0.778,-20.826
-3.354,-2.146,-20.878
-1.89,-2.139,-20.96
-1.889,0.052,-20.978
1.072,-1.42,-20.735
-3.31,-0.716,-20.399
-4.063,0.756,-20.616
-1.162,-1.402,-21.056
1.825,-1.431,-20.53
-4.107,-2.134,-21.084
-1.872,0.039,-20.781
4.043,-0.706,-20.412
-4.843,-1.404,-21.098
-6.272,0.025,-20.636
4.044,2.215,-20.436
1.79,-2.867,-20.911
-7.027,-2.154,-20.823
-1.144,-0.684,-20.865
-1.171,-2.126,-21.148
-1.854,0.757,-20.591
-4.878,-2.84,-21.48
-2.626,-1.409,-20.974
2.589,3.662,-20.268
-8.472,0.018,-20.563
-2.564,1.469,-20.31
4.026,0.036,-20.615
-4.809,-0.698,-20.711
-2.557,0.002,-20.199
0.362,0.022,-20.46
-1.154,-2.869,-20.945
-1.862,2.224,-20.701
-4.808,0.762,-20.723
-2.627,-2.87,-20.962
-0.408,0.046,-20.863
-3.345,-1.422,-20.786
-2.608,-0.691,-20.784
1.833,-1.437,-20.431
