-1.145,-1.415,-20.859
-5.518,0.743,-20.436
-2.599,0.033,-20.691
-5.519,-0.717,-20.424
-4.055,0.02,-20.512
-3.336,0.032,-20.7
-4.072,0.032,-20.708
-6.272,0.025,-20.636
-4.791,-0.711,-20.514
-6.272,-0.705,-20.63
-0.408,0.046,-20.863
-4.887,-4.294,-21.566
-2.757,-6.429,-22.408
-6.938,2.896,-19.881
-1.18,-2.85,-21.24
-4.87,-3.576,-21.375
-4.764,3.652,-20.255
-4.046,0.014,-20.413
-15.81,-0.735,-20.347
-19.507,1.466,-20.605
4.762,-0.693,-20.6
-17.341,1.498,-21.071
7.713,-4.349,-20.437
-15.122,4.413,-20.972
-1.102,-1.445,-20.367
-9.235,-1.425,-20.854
4.779,0.025,-20.409
-10.75,-0.665,-21.37
-1.102,-1.445,-20.367
1.003,-1.371,-21.522
0.327,-1.414,-20.842
-9.209,-0.713,-20.565
-0.356,1.47,-20.284
-4.089,-0.686,-20.899
-4.774,-0.723,-20.317
-4.852,-1.398,-21.197
-2.608,-0.691,-20.784
-0.408,-1.414,-20.85
-7.797,-2.86,-21.219
-2.583,-2.17,-20.476
-2.582,0.021,-20.495
-2.609,-2.152,-20.772
-7.754,-0.7,-20.745
0.344,-0.696,-20.651
-0.442,0.071,-21.256
-4.792,-1.441,-20.508
-5.562,-1.417,-20.91
-0.426,-1.402,-21.047
-2.591,0.027,-20.593
-5.572,-3.601,-20.99
-4.081,-0.692,-20.801
1.088,-2.892,-20.526
-0.383,-2.162,-20.549
-7.035,-1.418,-20.927
-3.327,0.026,-20.602
-1.153,-0.678,-20.963
-6.298,-1.417,-20.919
-2.59,2.217,-20.611
0.319,-0.677,-20.946
-1.101,0.015,-20.379
-1.837,0.015,-20.388
-5.545,-1.429,-20.713
-1.162,-2.132,-21.05
-2.617,-1.415,-20.876
-6.999,1.479,-20.558
0.345,0.034,-20.657
-1.881,-0.685,-20.874
-3.344,0.038,-20.798
-3.353,-1.416,-20.885
-2.575,-1.446,-20.384
0.37,0.016,-20.362
-3.31,-0.716,-20.399
-7.034,-0.687,-20.933
-1.871,0.769,-20.787
-1.135,0.77,-20.779
-8.507,-0.688,-20.95
-7.017,0.031,-20.743
-1.846,0.751,-20.492
-1.864,-0.697,-20.677
-3.31,0.014,-20.405
-2.608,-0.691,-20.784
-1.854,0.757,-20.591
5.522,-2.902,-20.278
-7.042,1.509,-21.05
-1.881,-1.415,-20.867
-3.338,-3.618,-20.669
-3.31,0.014,-20.405
-5.545,-0.699,-20.719
-1.161,-0.672,-21.062
-4.834,0.05,-21.012
-2.557,0.002,-20.199
-3.31,0.014,-20.405
-2.599,0.033,-20.691
-3.388,-1.391,-21.278
-5.527,1.479,-20.541
-1.854,0.757,-20.591
-2.608,0.769,-20.796
-6.238,0.731,-20.248
-0.399,0.04,-20.764
1.825,-2.161,-20.523
-7.008,0.755,-20.65
-2.643,-2.127,-21.165
-2.592,-1.434,-20.581
-5.579,-0.674,-21.113
-4.046,0.744,-20.419
-2.618,-2.876,-20.864
-3.31,0.744,-20.411
-3.345,-2.152,-20.78
-0.401,-3.611,-20.734
-2.591,0.027,-20.593
-1.093,0.009,-20.281
-7.7,2.914,-20.185
-1.126,0.764,-20.68
-4.149,-1.373,-21.582
-7.001,-1.442,-20.534
-2.565,0.739,-20.304
-6.359,-2.105,-21.601
-6.299,-2.147,-20.913
-0.382,0.028,-20.567
-1.907,-2.857,-21.151
-6.29,-0.693,-20.826
1.08,-2.156,-20.63
-2.592,-1.434,-20.581
0.37,-0.714,-20.356
-4.038,0.008,-20.315
-4.757,-0.005,-20.127
0.344,-0.696,-20.651
-6.298,-0.687,-20.925
-7.008,0.025,-20.644
-4.08,0.038,-20.807
-2.6,-0.697,-20.685
-7.017,-0.699,-20.737
0.301,-1.396,-21.137
0.405,0.722,-19.974
-2.608,0.039,-20.79
-7.061,-2.86,-21.21
-2.495,2.88,-19.535
3.991,-0.669,-21.002
-6.28,0.761,-20.74
-7.745,-0.706,-20.647
-0.417,-0.678,-20.955
-6.316,-2.135,-21.109
-5.543,2.222,-20.744
-0.373,0.752,-20.475
-2.634,-0.673,-21.079
-6.254,2.203,-20.457
-1.863,0.033,-20.683
-4.885,-0.644,-21.597
1.8,-0.683,-20.831
-2.626,-2.139,-20.968
-8.516,-1.412,-21.043
4.051,-0.712,-20.313
-4.809,-2.159,-20.699
-4.03,-0.729,-20.21
0.326,-2.874,-20.83
-1.137,-2.151,-20.754
-1.846,-0.709,-20.48
-6.298,0.043,-20.931
-1.119,-0.703,-20.57
-1.119,-0.703,-20.57
-7.735,2.208,-20.573
-3.319,-0.71,-20.497
2.562,0.76,-20.539
-4.843,-2.134,-21.092
-7.018,-1.43,-20.73
-0.4,-0.69,-20.758
-1.128,-1.427,-20.662
-7.008,0.755,-20.65
-4.869,-1.386,-21.394
1.054,-2.868,-20.92
-5.57,0.78,-21.027
-5.58,-2.135,-21.101
-3.371,-2.864,-21.069
-3.327,-0.704,-20.595
-4.142,-3.57,-21.465
-2.591,0.027,-20.593
3.307,0.024,-20.426
-6.247,-0.724,-20.334
-6.272,0.025,-20.636
1.87,2.189,-20.068
-4.045,1.474,-20.425
-4.038,0.008,-20.315
-2.686,-2.827,-21.651
-5.544,0.761,-20.732
-1.118,0.758,-20.582
-6.255,0.743,-20.445
-7.034,0.043,-20.939
1.081,0.035,-20.649
-4.083,-4.343,-20.77
-6.299,-2.147,-20.913
-0.355,3.66,-20.303
-1.171,-3.587,-21.136
-8.481,0.024,-20.661
-0.443,-1.39,-21.244
-4.836,-4.331,-20.976
-6.99,1.473,-20.46
-8.463,0.742,-20.471
-1.846,-0.709,-20.48
-0.33,2.182,-19.995
-7.763,-2.154,-20.831
-3.354,-2.146,-20.878
4.0,-0.676,-20.904
-4.843,-2.134,-21.092
-6.272,0.025,-20.636
3.264,-0.676,-20.912
-2.566,-0.722,-20.292
-8.421,0.711,-19.979
-1.897,0.058,-21.076
-5.519,0.013,-20.43
-3.993,3.628,-19.853
-5.58,-2.135,-21.101
1.037,-2.855,-21.116
-5.545,-0.699,-20.719
-4.835,-2.141,-20.994
-4.807,1.492,-20.729
2.546,1.502,-20.742
-2.687,-5.017,-21.633
-12.327,-4.974,-22.531
-0.416,0.052,-20.961
3.272,-1.412,-20.808
-5.509,2.197,-20.35
-7.086,-0.651,-21.524
-0.365,0.016,-20.371
3.307,1.484,-20.438
-4.816,0.768,-20.821
-5.535,0.755,-20.633
1.836,3.674,-20.474
4.042,-1.436,-20.406
-10.882,-7.875,-22.785
-3.412,0.087,-21.586
2.509,-2.855,-21.099
-1.95,-2.096,-21.649
-10.1,-2.794,-22.327
-4.054,0.75,-20.518
3.263,-1.406,-20.906
-0.434,-0.666,-21.152
-8.472,1.478,-20.575
-0.486,-2.089,-21.73
3.288,-2.155,-20.605
-3.915,6.494,-18.992
-6.298,-0.687,-20.925
2.553,-0.695,-20.626
1.8,0.047,-20.837
-1.846,0.751,-20.492
-6.377,-5.013,-21.774
1.037,-2.125,-21.122
7.751,1.468,-20.092
-2.504,3.616,-19.639
-10.013,0.796,-21.373
3.991,-2.13,-20.99
2.501,-2.118,-21.204
-10.013,0.066,-21.367
-3.301,1.468,-20.318
7.716,1.492,-20.486
-1.198,-5.029,-21.419
-9.208,0.747,-20.578
-4.079,2.229,-20.825
4.777,-3.626,-20.379
-4.072,0.032,-20.708
-7.769,1.502,-20.96
0.302,0.065,-21.149
10.618,-0.666,-20.925
-2.661,-3.575,-21.35
-6.288,1.497,-20.845
-1.188,-2.114,-21.345
3.332,0.005,-20.131
-12.872,2.193,-20.436
-11.52,-0.641,-21.772
5.542,1.467,-20.118
-3.388,-2.121,-21.272
-10.067,-5.009,-21.915
0.293,-0.659,-21.242
7.007,4.394,-20.223
1.039,0.795,-21.147
-3.318,0.75,-20.509
-4.027,3.652,-20.247
6.919,-1.386,-21.159
-4.869,-2.116,-21.388
-10.74,2.25,-21.296
3.248,2.257,-21.133
2.492,-2.843,-21.296
-2.601,-2.158,-20.673
-5.544,0.761,-20.732
5.394,-2.81,-21.754
6.97,-2.153,-20.562
-32.096,-3.575,-20.636
-11.604,-14.459,-22.542
21.719,-5.084,-20.072
-10.716,-1.42,-20.97
9.144,-3.587,-20.918
-9.253,-3.603,-21.033
7.64,2.277,-21.377
-9.98,-1.419,-20.961
1.767,1.532,-21.243
-1.853,2.218,-20.603
-4.097,0.05,-21.004
5.491,1.503,-20.708
-0.466,2.279,-21.57
-0.383,-1.432,-20.555
0.311,0.789,-21.057
-1.162,-1.402,-21.056
0.318,-1.408,-20.94
-1.188,-2.114,-21.345
1.055,-0.677,-20.938
-0.4,-2.15,-20.746
1.038,-0.665,-21.135
-1.162,-2.132,-21.05
1.072,-0.689,-20.741
-0.434,-1.396,-21.146
