-4.087,19.542,6.148
-2.607,18.077,6.276
-4.078,20.266,6.241
-0.389,19.532,6.388
-4.815,18.806,6.244
-1.861,20.262,6.365
-6.27,19.523,6.418
-9.934,19.509,6.572
-8.434,23.872,6.848
-1.083,18.041,6.884
-4.746,20.217,7.019
-5.516,20.241,6.617
-6.971,22.419,6.779
-4.027,20.23,6.831
3.275,18.816,6.24
-4.097,17.358,6.068
-6.311,22.474,5.902
0.252,15.949,5.344
0.288,21.036,5.695
-2.665,21.04,5.563
-4.865,21.033,5.636
-2.665,20.31,5.569
3.241,18.11,5.852
-2.613,23.194,6.135
-2.648,21.758,5.754
1.716,16.686,5.257
-4.119,23.218,5.724
-6.285,23.186,6.191
1.032,18.839,5.821
4.678,16.675,5.488
-1.921,18.844,5.688
-1.158,21.747,5.967
0.279,19.581,5.609
-4.12,21.027,5.743
-3.376,20.291,5.856
-5.586,17.369,5.854
-8.539,19.565,5.704
-1.911,23.219,5.75
2.488,19.583,5.635
-4.892,18.131,5.365
-10.028,19.576,5.49
-4.121,20.297,5.749
-7.82,19.577,5.515
-7.057,21.02,5.807
-7.083,20.308,5.518
-7.819,20.307,5.509
-9.292,19.576,5.498
-7.067,18.105,5.733
-7.065,21.026,5.708
-4.901,18.867,5.26
-7.811,18.841,5.62
-10.738,21.748,5.758
-7.075,18.841,5.628
-8.556,19.577,5.507
-5.611,19.578,5.541
-7.836,20.319,5.312
-10.028,20.306,5.484
0.998,18.134,5.433
-6.338,20.302,5.625
-7.066,19.565,5.721
-3.386,18.107,5.776
3.969,19.577,5.75
-0.448,20.305,5.693
-2.666,19.58,5.575
-0.483,18.139,5.318
1.735,20.324,5.423
2.504,18.11,5.844
-2.683,18.862,5.384
-4.865,21.033,5.636
1.016,20.312,5.612
-0.466,19.587,5.502
-3.402,20.31,5.56
-5.636,20.327,5.24
-0.432,18.102,5.908
-3.402,19.579,5.567
-7.076,17.381,5.64
-0.457,19.581,5.601
-6.321,20.29,5.821
-6.321,19.56,5.828
-4.113,18.831,5.859
-3.393,20.303,5.659
-4.858,18.836,5.752
-6.331,18.105,5.741
-6.33,18.835,5.735
-6.339,18.842,5.637
-4.874,20.309,5.543
-8.564,19.583,5.408
-1.177,17.378,5.807
-7.057,20.289,5.813
-5.602,19.572,5.639
-4.866,20.303,5.642
0.279,19.581,5.609
-1.938,18.856,5.491
-1.939,18.126,5.497
-4.146,20.315,5.453
0.991,21.06,5.31
-0.457,19.581,5.601
-4.866,18.842,5.654
-1.937,21.047,5.473
1.024,18.845,5.722
-4.866,19.573,5.648
-1.93,19.58,5.584
-5.612,17.388,5.559
-4.139,18.119,5.57
-1.938,20.316,5.479
-0.474,19.593,5.404
-0.473,21.053,5.392
-3.394,18.113,5.677
-2.649,18.107,5.784
-1.193,21.041,5.58
-3.36,18.819,6.065
-1.938,19.586,5.485
-1.202,18.856,5.5
-4.113,18.831,5.859
-7.058,18.099,5.831
-4.891,20.321,5.347
-3.41,21.046,5.456
-7.811,19.571,5.614
-3.436,20.334,5.167
-7.092,18.853,5.431
-6.355,21.044,5.422
-8.565,18.853,5.414
-1.938,18.856,5.491
-3.41,21.046,5.456
-2.674,19.586,5.477
-8.539,18.834,5.71
2.471,20.325,5.432
0.279,19.581,5.609
-4.831,20.278,6.035
-9.275,18.834,5.701
3.962,22.504,5.628
2.462,19.601,5.34
-4.857,21.027,5.734
-0.457,20.311,5.595
3.226,22.503,5.619
0.279,18.851,5.615
-4.156,18.861,5.367
2.471,20.325,5.432
5.433,19.584,5.669
-2.683,18.862,5.384
-1.93,19.58,5.584
4.69,22.51,5.538
5.425,21.05,5.558
-3.411,19.586,5.468
3.216,20.319,5.539
-0.482,20.329,5.299
