-9.637,-3.329,-25.461
-14.799,-2.595,-25.626
-10.356,-1.881,-25.285
-10.355,-1.151,-25.291
-10.39,-2.587,-25.673
-16.982,-2.615,-25.356
-16.982,-2.615,-25.356
-9.628,-1.875,-25.375
-11.837,-1.876,-25.401
-16.973,-1.161,-25.27
-17.718,-1.885,-25.371
-9.629,-3.335,-25.363
-16.956,-1.173,-25.073
-6.675,-3.339,-25.23
-11.829,-2.612,-25.296
-15.486,-4.823,-25.025
-2.266,-3.331,-25.278
24.94,-3.292,-25.355
-14.663,-2.693,-24.051
-28.197,-1.768,-27.458
-8.061,0.25,-24.294
7.46,1.675,-23.438
-22.359,-3.189,-27.968
-20.507,3.115,-23.676
-0.626,6.776,-23.476
-5.381,-1.75,-27.292
-23.559,-5.575,-24.818
-4.964,11.83,-22.684
-6.137,-5.39,-27.467
-20.577,0.243,-24.439
-11.102,-4.066,-25.374
-11.152,-2.569,-25.977
-17.046,-9.144,-25.99
-10.398,-1.12,-25.783
-4.382,-5.59,-24.202
-20.074,-4.703,-27.045
-15.398,-1.233,-24.072
0.769,-8.508,-24.118
-21.503,-4.004,-26.576
-15.536,-3.326,-25.628
3.899,1.588,-22.103
-14.937,-3.958,-27.188
-14.8,-4.056,-25.614
8.469,16.09,-20.501
-3.952,-3.18,-27.755
-9.371,0.133,-22.441
-13.041,5.236,-22.428
-1.073,1.252,-28.545
-3.709,5.412,-25.073
-3.56,-3.46,-23.228
-8.354,-5.385,-27.591
-1.675,-1.767,-26.954
-17.483,6.712,-22.787
-11.935,-9.11,-26.422
-7.464,-5.494,-25.811
4.385,-1.886,-24.918
-13.303,-6.264,-25.283
-19.325,-12.747,-26.773
-5.081,0.957,-23.872
-13.953,-4.865,-24.32
-28.166,-9.094,-27.004
-5.256,-6.953,-25.773
-13.181,-1.238,-23.948
-23.782,-6.877,-27.365
-6.002,-9.138,-25.862
7.534,11.118,-22.73
-25.173,1.099,-26.563
-10.329,-0.439,-25.002
-0.073,0.333,-25.479
-18.59,1.133,-26.978
-18.418,2.471,-25.022
-6.584,7.552,-24.338
-11.912,1.1,-26.311
-17.726,0.312,-25.487
-7.209,7.472,-23.067
-3.0,1.779,-25.329
-11.844,0.321,-25.517
-12.414,8.236,-23.723
-9.609,2.494,-25.215
-0.17,-5.441,-26.513
-9.698,-4.016,-26.144
