0.292,-2.12,-21.229
1.002,-2.831,-21.51
0.292,-2.12,-21.229
0.293,-1.389,-21.235
-1.933,-2.108,-21.452
0.267,-1.371,-21.531
0.985,-2.819,-21.707
1.003,-2.101,-21.516
-0.46,-1.378,-21.441
1.739,-2.1,-21.508
0.267,-1.371,-21.531
1.003,-1.371,-21.522
0.284,-1.383,-21.334
0.25,-2.089,-21.721
0.267,-1.371,-21.531
0.258,-1.365,-21.629
1.011,-2.837,-21.412
4.026,0.036,-20.615
-2.686,-2.827,-21.651
-1.241,-4.998,-21.911
0.319,-0.677,-20.946
1.652,-5.69,-22.461
-2.616,0.045,-20.888
0.301,-2.126,-21.131
0.336,0.77,-20.762
-0.46,-2.108,-21.435
-0.442,-0.66,-21.25
-2.677,-1.373,-21.565
-1.862,1.494,-20.695
-1.17,-0.666,-21.16
-2.011,-4.974,-22.313
-1.231,-3.544,-21.825
4.77,-0.699,-20.501
1.713,-2.812,-21.797
3.28,-2.149,-20.703
-2.721,-3.533,-22.039
6.167,0.816,-21.382
4.657,-5.001,-21.744
-32.131,-5.011,-21.018
6.891,-5.749,-21.417
-10.038,2.274,-21.681
-11.591,-4.973,-22.523
5.535,5.124,-20.246
-15.903,-16.737,-21.197
-11.489,-7.237,-21.323
14.281,-2.112,-21.067
10.272,25.673,-24.336
7.709,2.959,-20.596
-16.849,-8.553,-23.733
-12.257,-1.371,-21.774
7.569,-3.515,-22.116
9.112,0.818,-21.348
-10.811,-4.273,-22.028
1.006,3.01,-21.559
12.089,-2.856,-20.89
1.114,-2.91,-20.231
-10.799,2.292,-21.985
-7.077,-0.657,-21.425
6.181,-3.577,-21.149
4.693,-0.645,-21.387
-13.687,-2.863,-21.287
-10.038,2.274,-21.681
9.153,-2.133,-20.832
3.236,-5.039,-21.171
-9.934,3.661,-20.512
-10.801,0.102,-21.966
4.674,-4.283,-21.554
6.883,-4.282,-21.528
-7.086,-2.111,-21.512
-10.801,0.102,-21.966
6.875,-2.816,-21.638
4.699,-7.222,-21.234
-9.399,-4.96,-22.694
-5.646,1.565,-21.919
3.939,-3.553,-21.568
3.256,0.79,-21.023
-12.96,-2.857,-21.377
3.221,-1.376,-21.398
7.645,-3.57,-21.23
1.027,-5.04,-21.196
-9.319,1.557,-21.863
-2.693,0.83,-21.78
6.926,-4.313,-21.036
-4.141,-1.38,-21.484
-13.72,0.082,-21.705
0.994,-2.095,-21.614
1.678,-4.979,-22.172
-8.544,-5.775,-21.301
-9.32,-0.634,-21.845
5.378,-0.608,-21.969
6.241,-3.619,-20.46
-5.551,2.958,-20.848
-10.003,2.25,-21.287
1.826,0.029,-20.542
7.689,-2.14,-20.75
-9.262,-4.327,-21.125
-1.907,-2.857,-21.151
10.626,-0.672,-20.827
0.324,-5.795,-20.805
-8.567,-0.646,-21.639
-3.36,1.511,-21.007
5.514,-2.166,-20.382
-0.346,3.654,-20.204
-2.702,0.106,-21.872
0.276,-1.377,-21.432
9.891,1.518,-20.854
-3.399,-6.496,-21.334
-9.302,0.084,-21.654
-4.149,-1.373,-21.582
4.726,-2.86,-20.975
-4.816,0.768,-20.821
-6.314,1.515,-21.14
0.94,-7.169,-22.162
-1.284,-5.698,-22.397
-3.371,-1.404,-21.081
-4.879,-4.301,-21.468
3.894,-6.444,-22.036
-0.478,-4.286,-21.613
